NO,Boiling Point,Molecule Weight,Melting Point,Flash Point,Vapor pressure,Water solubility,Log Kow,Log Kaw,Half-life from model River,Carbon chain length,Exposure type,Exposure duration,Media type,Chemical concentration ,Environmental temperature,Compartment classs,Modeled logD,Measured logBCF
1084,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.1132,15,4.333,0.15,-0.7
1085,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,3.2263,15,4.846,0.15,-0.52
1086,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,3.0117,15,4.333,0.15,-0.52
1087,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.1132,15,3.6,0.15,-0.52
1088,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.1475,15,3.6,0.15,-0.4
1089,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.4032,15,4.333,0.15,-0.4
1090,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.4032,15,3.6,0.15,-0.4
1091,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,3.2263,15,2.23,0.15,-0.4
1092,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.3369,15,4.846,0.15,-0.3
1093,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.3369,15,2.23,0.15,-0.3
1094,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.1132,15,2.23,0.15,-0.3
1095,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,3.0117,15,3.6,0.15,-0.3
1096,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.1475,15,4.333,0.15,-0.22
1097,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,3.2263,15,3.6,0.15,-0.16
1098,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.4032,15,3.6,0.15,-0.05
1099,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,3.0117,15,3.6,0.15,-0.05
1100,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,3.0117,15,4.846,0.15,0
1101,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.3369,15,3.6,0.15,0
1102,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.1475,15,4.846,0.15,0.08
1103,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,3.0117,15,2.23,0.15,0.08
1104,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.4032,15,4.846,0.15,0.11
1105,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,1,Fresh water,0.1132,15,3.6,0.15,0.15
1106,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.4032,15,2.23,0.15,0.15
1107,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.1475,15,2.23,0.15,0.18
1108,442.3,255.66,154.21,221.3,1.60E-06,4.97E+04,-0.41,-11.371,3.75E+08,9,Static,2,Fresh water,0.1475,15,3.6,0.15,0.26
1109,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.01528,25,3.6,1.85,1.18
1110,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.015455,25,3.6,1.85,1.18
1111,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.00943,25,2.953,1.85,1.4
1112,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.00958,25,2.953,1.85,1.4
1113,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.01528,25,2.23,1.85,2
1114,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.01528,25,4.846,1.85,2
1115,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.015455,25,4.846,1.85,2
1116,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.015455,25,2.23,1.85,2
1117,130,431.1,164,65.6,1.87E-01,3.47E+04,5.74,1.58,1.35,8,Static,13,Fresh water,25.9,20,4.333,-1.27,0.26
1118,353.8,790.17,71.1,167.8,4.25E-02,4.79E-06,9.14,0.06,5.13,16,Static,1.1104,Fresh water,0.00011692,20,2.953,4.72,-0.19
1119,353.8,790.17,71.1,167.8,4.25E-02,4.79E-06,9.14,0.06,5.13,16,Static,4,Fresh water,1.17E-06,20,2.953,4.72,0.42
1120,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,0.96,6,3.367,0.17,-0.96
1121,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,2.79,6,3.367,0.17,-0.82
1122,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,0.12,6,3.367,0.17,-0.77
1123,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,0.1,6,3.367,0.17,-0.75
1124,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,10.63,6,3.367,0.17,-0.7
1125,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,0.01,6,3.367,0.17,-0.68
1126,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,10.83,6,3.367,0.17,-0.64
1127,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Static,0.125,Culture,0.01,6,3.367,0.17,-0.29
1128,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,0.11,6,3.367,1.85,-1.7
1129,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,0.08,6,3.367,1.85,-1.52
1130,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,0.67,6,3.367,1.85,-1.52
1131,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,0.01,6,3.367,1.85,-0.7
1132,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,2.12,6,3.367,1.85,-0.68
1133,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,10.58,6,3.367,1.85,-0.57
1134,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,1.11,6,3.367,1.85,-0.43
1135,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,0.125,Culture,10.11,6,3.367,1.85,-0.35
1136,578.6,682.4,240,317,0,2.91E-02,4.45,-5.2,1.55,23,Renewal,21,Fresh water,0.4954,26,2.953,4.16,0.05
1137,578.6,682.4,240,317,0,2.91E-02,4.45,-5.2,1.55,23,Renewal,21,Fresh water,1.02455,26,2.953,4.16,0.16
1138,578.6,682.4,240,317,0,2.91E-02,4.45,-5.2,1.55,23,Renewal,21,Fresh water,0.09725,26,2.953,4.16,0.3
1139,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Fresh water,0.001195,27,4.333,-4.08,-0.6
1140,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Salt water,0.00122,27,4.333,-4.08,-0.6
1141,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Fresh water,0.001195,27,2.23,-4.08,-0.58
1142,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Fresh water,0.001195,27,2.23,-4.08,-0.13
1143,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Salt water,0.00122,27,3.367,-4.08,-0.13
1144,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Fresh water,0.001195,27,3.367,-4.08,-0.13
1145,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Salt water,0.00122,27,2.23,-4.08,0.1
1146,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Salt water,0.00122,27,2.23,-4.08,0.19
1147,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Salt water,0.00122,27,4.333,-4.08,0.19
1148,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Fresh water,0.001195,27,4.333,-4.08,0.34
1149,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Salt water,0.00122,27,3.367,-4.08,0.64
1150,180,347.08,208,67.2,2.61E-01,4.89E+03,5.12,1.38,0.646,6,Flow-through,4,Fresh water,0.001195,27,3.367,-4.08,0.75
1151,344.1,336.23,125.78,161.9,5.23E-07,4.30E+00,4.47,-7.634,7.88E+04,15,Renewal,5,Fresh water,0.09,28,2.953,3.44,0.72
1152,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,4.7917,Fresh water,5.623081464,28,2.953,1.85,0.44
1153,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Static,4.7917,Fresh water,1.05588054,28,2.953,1.85,1.16
1154,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Static,4.7917,Fresh water,6.858534588,28,2.953,1.34,0.13
1155,187.5,330.05,17.99,67.2,6.91E-01,1.52E+01,3.66,-2.077,0.293,6,Static,4.7917,Fresh water,1.257508026,28,2.953,1.34,0.33
1156,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Renewal,5,Culture,1.416388952,28.5,2.953,0.17,0.54
1157,143,314.05,23.07,40.3,1.98E+00,4.70E+00,4.37,-0.871,0.0885,6,Renewal,5,Culture,0.106778768,28.5,2.953,0.17,0.82
1158,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,5,Culture,1.631438952,28.5,2.953,1.85,1.23
1159,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,5,Culture,0.173909736,28.5,2.953,1.85,1.51
1160,173.3,245.07,26.83,58.6,3.88E-01,3.46E+02,2.18,-3.581,6.015,5,Renewal,5,Culture,0.071070909,28.5,2.953,2.15,0.26
1161,173.3,245.07,26.83,58.6,3.88E-01,3.46E+02,2.18,-3.581,6.015,5,Renewal,5,Culture,1.080767961,28.5,2.953,2.15,0.28
1162,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,5,Culture,0.669943948,28.5,2.953,-1.11,0
1163,120.2,214.04,-17.5,18,6.37E+00,7.66E+02,2.43,-2.313,0.362,4,Renewal,5,Culture,0.066352276,28.5,2.953,-1.11,0.42
1164,196.4,464.08,38.94,72.6,8.29E-02,1.88E-03,7.27,1.29,0.092,9,Renewal,5,Culture,1.69388689,28.5,2.953,2.86,1.86
1165,196.4,464.08,38.94,72.6,8.29E-02,1.88E-03,7.27,1.29,0.092,9,Renewal,5,Culture,0.180990654,28.5,2.953,2.86,2.18
1166,297.2,212.09,-5.59,133.5,1.12E-01,1.34E+03,1.7,-3.11,1.932,5,Renewal,5,Culture,1.0604595,28.5,2.953,0.89,0.04
1167,297.2,212.09,-5.59,133.5,1.12E-01,1.34E+03,1.7,-3.11,1.932,5,Renewal,5,Culture,0.10604595,28.5,2.953,0.89,0.2
1168,147,196.05,-13.39,42.7,1.43E+01,3.13E+03,1.83,-2.611,0.63,4,Renewal,5,Culture,0.74498658,28.5,2.953,-1.82,0.28
1169,147,196.05,-13.39,42.7,1.43E+01,3.13E+03,1.83,-2.611,0.63,4,Renewal,5,Culture,0.060775221,28.5,2.953,-1.82,0.53
1170,227.2,499.15,42.01,91.2,2.48E-01,2.42E-04,7.58,1.876,0.095,8,Renewal,5,Culture,0.19965688,28.5,2.953,5.51,2.7
1171,78.9,248.05,-80.7,18.6,2.59E+02,5.55E+02,1.92,1.562,0.067,5,Renewal,5,Culture,1.24024,28.5,2.953,4.53,-0.13
1172,114.1,208.06,-21.9,22.8,5.51E-01,8.81E+03,6.54,-4.699,331,22,Renewal,5,Culture,0.751096961,28.5,2.953,2.69,0.89
1173,222.4,208.06,0.96,88.3,2.67E+00,1.22E+03,2.23,-2.745,0.861,5,Renewal,5,Culture,0.638744507,28.5,2.953,-1.3,-0.16
1174,222.4,208.06,0.96,88.3,2.67E+00,1.22E+03,2.23,-2.745,0.861,5,Renewal,5,Culture,0.068659833,28.5,2.953,-1.3,0.26
1175,130,431.1,164,65.6,1.87E-01,3.47E+04,5.74,1.58,1.35,8,Renewal,5,Culture,1.582141771,28.5,2.953,-1.27,1.32
1176,130,431.1,164,65.6,1.87E-01,3.47E+04,5.74,1.58,1.35,8,Renewal,5,Culture,0.163818494,28.5,2.953,-1.27,1.63
1177,246.6,527.2,96,102.9,0,3.20E-07,6.8,2.65,2.88,10,Renewal,5,Culture,2.11405596,28.5,2.953,6.43,1.38
1178,246.6,527.2,96,102.9,0,3.20E-07,6.8,2.65,2.88,10,Renewal,5,Culture,0.23196624,28.5,2.953,6.43,1.45
1179,227.3,513.17,54.1,91.3,0,3.64E-07,6.84,2.28,2.75,9,Renewal,5,Culture,1.929515816,28.5,2.953,6.07,1.95
1180,227.3,513.17,54.1,91.3,0,3.64E-07,6.84,2.28,2.75,9,Renewal,5,Culture,0.179609185,28.5,2.953,6.07,2.47
1181,299.6,294.1,33.9,142.6,7.36E-03,1.30E+02,2.35,-6.499,5398,6,Renewal,5,Culture,0.114698415,28.5,2.953,2.97,0.77
1182,299.6,294.1,33.9,142.6,7.36E-03,1.30E+02,2.35,-6.499,5398,6,Renewal,5,Culture,0.9411152,28.5,2.953,2.97,0.92
1183,185.8,296.04,20.72,66.2,6.26E-01,7.42E+01,3.09,-4.851,121.7,5,Renewal,5,Culture,1.098331402,28.5,2.953,1.41,0.3
1184,185.8,296.04,20.72,66.2,6.26E-01,7.42E+01,3.09,-4.851,121.7,5,Renewal,5,Culture,0.097695246,28.5,2.953,1.41,0.32
1185,153,240.08,12.57,46.3,3.98E+00,4.91E+02,2.5,-2.395,0.45,6,Renewal,5,Culture,0.813862386,28.5,2.953,0.47,0.2
1186,153,240.08,12.57,46.3,3.98E+00,4.91E+02,2.5,-2.395,0.45,6,Renewal,5,Culture,0.088828638,28.5,2.953,0.47,0.42
1187,292.7,562.08,25.4,111,2.99E-03,6.01E+01,9.89,5.12,2.95,10,Renewal,5,Culture,2.338271936,28.5,2.953,5.88,1.97
1188,292.7,562.08,25.4,111,2.99E-03,6.01E+01,9.89,5.12,2.95,10,Renewal,5,Culture,0.191108764,28.5,2.953,5.88,2.77
1189,149.7,280.04,14.7,44.3,2.20E+00,1.27E+03,4.18,0.52,0.0794,5,Renewal,5,Culture,1.153792816,28.5,2.953,0.27,0.15
1190,149.7,280.04,14.7,44.3,2.20E+00,1.27E+03,4.18,0.52,0.0794,5,Renewal,5,Culture,0.086814508,28.5,2.953,0.27,0.72
1191,199,342.11,10,74.2,1.00E-01,4.27E+00,3.83,-0.42,0.832,8,Renewal,5,Culture,0.164212272,28.5,2.953,2.66,0.83
1192,199,342.11,10,74.2,1.00E-01,4.27E+00,3.83,-0.42,0.832,8,Renewal,5,Culture,1.378698867,28.5,2.953,2.66,0.94
